-0.01,,,,,
0,,,,,
0,,,,,
-0.08,,,,,
0,,,,,
-0.04,,,,,
-0.01,,,,,
-0.05,,,,,
-0.02,,,,,
0.01,,,,,
-0.04,,,,,
-0.03,,,,,
-0.04,,,,,
-0.02,,,,,
-0.01,,,,,
-0.02,,,,,
-0.05,,,,,
0,,,,,
0.03,,,,,
-0.01,,,,,
-0.02,,,,,
-0.02,,,,,
-0.03,,,,,
0.01,,,,,
0.03,,,,,
-0.01,,,,,
-0.02,,,,,
-0.02,,,,,
0.02,,,,,
-0.01,,,,,
-0.07,,,,,
-0.02,,,,,
-0.01,,,,,
0.01,,,,,
-0.03,,,,,
-0.03,,,,,
-0.02,,,,,
-0.03,,,,,
-0.02,,,,,
-0.02,,,,,
-0.02,,,,,
-0.07,,,,,
-0.03,,,,,
-0.03,,,,,
0,,,,,
0,,,,,
-0.01,,,,,
-0.01,,,,,
0,,,,,
-0.03,,,,,
-0.03,,,,,
-0.02,,,,,
-0.02,,,,,
-0.06,,,,,
0,,,,,
0.02,,,,,
-0.06,,,,,
-0.02,,,,,
0,,,,,
-0.03,,,,,
-0.05,,,,,
-0.04,,,,,
-0.02,,,,,
-0.02,,,,,
-0.02,,,,,
-0.04,,,,,
-0.04,,,,,
0.02,,,,,
-0.02,,,,,
-0.02,,,,,
-0.02,,,,,
0.04,,,,,
-0.04,,,,,
0,,,,,
0,,,,,
-0.03,,,,,
0,,,,,
0.02,,,,,
-0.04,,,,,
0.04,,,,,
-0.07,,,,,
-0.03,,,,,
0.01,,,,,
-0.01,,,,,
-0.02,,,,,
0,,,,,
-0.03,,,,,
-0.02,,,,,
-0.01,,,,,
-0.04,,,,,
-0.03,,,,,
0,,,,,
-0.01,,,,,
-0.07,,,,,
-0.01,,,,,
-0.01,,,,,
-0.04,,,,,
-0.01,,,,,
-0.04,,,,,
-0.01,,,,,
-0.05,,,,,
-0.04,,,,,
-0.02,,,,,
0.01,,,,,
-0.05,,,,,
-0.02,,,,,
-0.03,,,,,
-0.04,,,,,
-0.06,,,,,
-0.05,,,,,
-0.02,,,,,
-0.06,,,,,
-0.06,,,,,
-0.07,,,,,
-0.05,,,,,
-0.01,,,,,
-0.03,,,,,
-0.04,,,,,
-0.01,,,,,
0,,,,,
-0.07,,,,,
-0.01,,,,,
-0.06,,,,,
-0.03,,,,,
-0.05,,,,,
-0.05,,,,,
-0.06,,,,,
-0.02,,,,,
-0.03,,,,,
-0.06,,,,,
-0.05,,,,,
-0.03,,,,,
0,,,,,
-0.05,,,,,
-0.06,,,,,
-0.03,,,,,
-0.06,,,,,
0,,,,,
-0.03,,,,,
-0.04,,,,,
-0.01,,,,,
-0.03,,,,,
-0.02,,,,,
-0.03,,,,,
-0.02,,,,,
-0.04,,,,,
-0.05,,,,,
-0.04,,,,,
-0.05,,,,,
0,,,,,
-0.03,,,,,
-0.04,,,,,
-0.03,,,,,
-0.01,,,,,
-0.05,,,,,
-0.08,,,,,
-0.02,,,,,
-0.02,,,,,
-0.02,,,,,
-0.03,,,,,
0,,,,,
-0.06,,,,,
-0.02,,,,,
-0.01,,,,,
-0.02,,,,,
-0.04,,,,,
-0.04,,,,,
-0.01,,,,,
-0.05,,,,,
-0.04,,,,,
0.01,,,,,
-0.04,,,,,
-0.07,,,,,
0.01,,,,,
-0.06,,,,,
-0.01,,,,,
-0.04,,,,,
-0.07,,,,,
-0.03,,,,,
-0.05,,,,,
-0.04,,,,,
-0.06,,,,,
-0.04,,,,,
-0.04,,,,,
-0.02,,,,,
1.11,,,,,
0.76,,0,,,
0.78,,-0.01,,,
0.82,,-0.01,,,
0.84,,0,,,
0.77,,-0.02,,,
0.8,,-0.01,,,
0.82,,-0.02,,,
0.83,,-0.01,,,
0.77,,-0.01,,,
0.82,,-0.02,,,
0.81,,-0.02,,,
0.8,,-0.03,,,
0.83,,-0.01,,,
0.8,,-0.03,,,
0.82,,-0.02,,,
0.84,,-0.02,,,
0.82,,-0.03,,,
0.8,,0,,,
0.78,,-0.01,,,
0.78,,-0.02,,,
0.79,,-0.01,,,
0.77,,-0.01,,,
0.81,,-0.01,,,
0.81,,-0.05,,,
0.8,,-0.01,,,
0.74,,-0.01,,,0.800384615
0.77,,-0.03,,,
0.76,,-0.04,,,
0.78,,-0.02,,,
0.79,,-0.01,,,
0.76,,-0.04,,,
0.79,,-0.01,,,
0.78,,-0.02,,,
0.79,,-0.01,,,
0.78,,-0.02,,,
0.77,,-0.03,,,
0.77,,-0.03,,,
0.76,,-0.04,,,
0.78,,-0.02,,,
0.78,,-0.02,,,
0.77,,-0.03,,,
0.81,,0.01,,,
0.77,,-0.03,,,
0.77,,-0.03,,,
0.79,,-0.01,,,
0.77,,-0.03,,,
0.78,,-0.02,,,
0.77,,-0.03,,,
0.76,,-0.04,,,
0.79,,-0.01,,,
0.8,,0,,,
0.77,,-0.03,,,
0.79,,-0.01,,,
0.75,,-0.05,,,
0.76,,-0.04,,,
0.77,,-0.03,,,
0.78,,-0.02,,,
0.79,,-0.01,,,
0.79,,-0.01,,,
0.77,,-0.03,,,
0.77,,-0.03,,,
0.78,,-0.02,,,
0.79,,-0.01,,,
0.78,,-0.02,,,
0.78,,-0.02,,,
0.81,,0.01,,,
0.8,,0,,,
0.75,,-0.05,,,
0.75,,-0.05,,,
0.77,,-0.03,,,
0.76,,-0.04,,,
0.78,,-0.02,,,
0.79,,-0.01,,,
0.78,,-0.02,,,
0.79,,-0.01,,,
0.76,,-0.04,,,
0.76,,-0.04,,,
0.76,,-0.04,,,
0.8,,0,,,
0.8,,0,,,
0.78,,-0.02,,,
0.8,,0,,,
0.77,,-0.03,,,
0.77,,-0.03,,,
0.78,,-0.02,,,
0.76,,-0.04,,,
0.8,,0,,,
0.76,,-0.04,,,
0.79,,-0.01,,,
0.76,,-0.04,,,
0.77,,-0.03,,,
0.78,,-0.02,,,
0.8,,0,,,
0.77,,-0.03,,,
0.77,,-0.03,,,
0.79,,-0.01,,,
0.77,,-0.03,,,
0.79,,-0.01,,,
0.77,,-0.03,,,
0.78,,-0.02,,,
0.79,,-0.01,,,
0.76,,-0.04,,,
0.76,,-0.04,,,
0.79,,-0.01,,,
0.78,,-0.02,,,
0.77,,-0.03,,,
0.8,,0,,,
0.76,,-0.04,,,
0.77,,-0.03,,,
0.77,,-0.03,,,
0.8,,0,,,
0.78,,-0.02,,,
0.79,,-0.01,,,
0.78,,-0.02,,,
0.76,,-0.04,,,
0.78,,-0.02,,,
0.78,,-0.02,,,
0.78,,-0.02,,,
0.78,,-0.02,,,
0.78,,-0.02,,,
0.78,,-0.02,,,
0.78,,-0.02,,,
0.77,,-0.03,,,
0.77,,-0.03,,,
0.79,,-0.01,,,
0.77,,-0.03,,,
0.78,,-0.02,,,
0.79,,-0.01,,,
0.78,,-0.02,,,
0.76,,-0.04,,,
0.77,,-0.03,,,
0.78,,-0.02,,,
0.78,,-0.02,,,
0.78,,-0.02,,,
0.77,,-0.03,,,
0.77,,-0.03,,,
0.78,,-0.02,,,
0.78,,-0.02,,,
0.77,,-0.03,,,
0.8,,0,,,
0.8,,0,,,
0.77,,-0.03,,,
0.77,,-0.03,,,
0.8,,0,,,
0.77,,-0.03,,,
0.77,,-0.03,,,
0.79,,-0.01,,,
0.79,,-0.01,,,
0.8,,0,,,
0.76,,-0.04,,,
0.8,,0,,,
0.79,,-0.01,,,
0.77,,-0.03,,,
0.78,,-0.02,,,
0.79,,-0.01,,,
0.77,,-0.03,,,
0.79,,-0.01,,,
0.78,,-0.02,,,
0.77,,-0.03,,,
0.77,,-0.03,,,
0.79,,-0.01,,,
0.79,,-0.01,,,
0.77,,-0.03,,,
0.77,,-0.03,,,
0.77,,-0.03,,,
0.79,,-0.01,,,
0.76,,-0.04,,,
0.78,,-0.02,,,
0.78,,-0.02,,,
0.76,,-0.04,,,
0.79,,-0.01,,,
0.78,,-0.02,,,
0.77,,-0.03,,,
0.81,,0.01,,,
0.77,,-0.03,,,
0.77,,-0.03,,,
0.79,,-0.01,,,
0.75,,-0.05,,,
0.79,,-0.01,,,
0.8,,0,,,
0.78,,-0.02,,,
0.77,,-0.03,,,
0.79,,-0.01,,,
0.78,,-0.02,,,
0.77,,-0.03,,,
1.45,,,,,
1.35,,-0.04,,,
1.24,,-0.03,,,
1.3,,-0.03,,,
1.32,,-0.04,,,
1.35,,-0.04,,,
1.33,,-0.02,,,
1.35,,-0.02,,,
1.33,,-0.02,,,
1.33,,-0.04,,,
1.35,,-0.01,,,
1.34,,-0.02,,,
1.36,,-0.02,,,
1.31,,-0.04,,,
1.31,,-0.03,,,
1.34,,-0.04,,,
1.35,,-0.02,,,
1.32,,-0.01,,,
1.35,,-0.03,,,
1.37,,-0.03,,,
1.35,,-0.02,,,
1.32,,-0.04,,,
1.37,,-0.04,,,
1.34,,-0.01,,,
1.29,,-0.03,,,
1.4,,-0.02,,,
1.31,,-0.03,,,
1.33,,-0.03,,,
1.36,,-0.03,,,
1.33,,-0.04,,,
1.3,,-0.04,,,
1.34,,-0.04,,,
1.34,,-0.03,,,
1.34,,-0.03,,,
1.3,,-0.02,,,
1.33,,-0.02,,,
1.34,,-0.03,,,
1.34,,-0.03,,,
1.32,,-0.01,,,
1.29,,-0.01,,,
1.33,,-0.03,,,
1.37,,-0.05,,,
1.31,,-0.02,,,
1.36,,-0.04,,,
1.32,,-0.02,,,
1.35,,-0.05,,,
1.3,,-0.04,,,
1.36,,-0.03,,,
1.34,,-0.06,,,
1.32,,-0.04,,,
1.32,,-0.02,,,
1.3,,-0.05,,,
1.39,,-0.03,,,
1.42,,-0.03,,,
1.35,,-0.04,,,
1.32,,-0.02,,,
1.3,,-0.03,,,
1.32,,-0.03,,,
1.35,,0,,,
1.33,,-0.04,,,
1.32,,-0.03,,,
1.29,,-0.05,,,
1.31,,-0.03,,,
1.38,,-0.03,,,
1.36,,-0.03,,,
1.34,,-0.04,,,
1.27,,-0.04,,,
1.34,,-0.01,,,
1.38,,-0.02,,,
1.33,,-0.02,,,
1.33,,-0.03,,,
1.35,,-0.05,,,
1.36,,-0.03,,,
1.36,,-0.03,,,
1.32,,-0.04,,,
1.37,,-0.04,,,
1.3,,-0.03,,,
1.33,,0,,,
1.33,,-0.03,,,
1.35,,-0.02,,,
1.3,,-0.03,,,
1.28,,-0.04,,,
1.33,,-0.02,,1.333253012,
1.33,,-0.02,,,
1.31,,-0.02,,,
1.29,,-0.04,,,
1.3,,-0.03,,,
1.28,,-0.05,,,
1.31,,-0.02,,,
1.3,,-0.03,,,
1.27,,-0.06,,,
1.3,,-0.03,,,
1.29,,-0.04,,,
1.3,,-0.03,,,
1.31,,-0.02,,,
1.29,,-0.04,,,
1.29,,-0.04,,,
1.33,,0,,,
1.29,,-0.04,,,
1.31,,-0.02,,,
1.31,,-0.02,,,
1.31,,-0.02,,,
1.29,,-0.04,,,
1.31,,-0.02,,,
1.26,,-0.07,,,
1.32,,-0.01,,,
1.31,,-0.02,,,
1.29,,-0.04,,,
1.3,,-0.03,,,
1.29,,-0.04,,,
1.3,,-0.03,,,
1.31,,-0.02,,,
1.29,,-0.04,,,
1.32,,-0.01,,,
1.3,,-0.03,,,
1.3,,-0.03,,,
1.31,,-0.02,,,
1.29,,-0.04,,,
1.3,,-0.03,,,
1.29,,-0.04,,,
1.31,,-0.02,,,
1.33,,0,,,
1.29,,-0.04,,,
1.29,,-0.04,,,
1.29,,-0.04,,,
1.3,,-0.03,,,
1.29,,-0.04,,,
1.31,,-0.02,,,
1.3,,-0.03,,,
1.29,,-0.04,,,
1.31,,-0.02,,,
1.3,,-0.03,,,
1.33,,0,,,
1.29,,-0.04,,,
1.31,,-0.02,,,
1.31,,-0.02,,,
1.31,,-0.02,,,
1.31,,-0.02,,,
1.3,,-0.03,,,
1.28,,-0.05,,,
1.29,,-0.04,,,
1.29,,-0.04,,,
1.31,,-0.02,,,
1.3,,-0.03,,,
1.31,,-0.02,,,
1.3,,-0.03,,,
1.31,,-0.02,,,
1.3,,-0.03,,,
1.3,,-0.03,,,
1.29,,-0.04,,,
1.29,,-0.04,,,
1.31,,-0.02,,,
1.32,,-0.01,,,
1.3,,-0.03,,,
1.31,,-0.02,,,
1.31,,-0.02,,,
1.28,,-0.05,,,
1.29,,-0.04,,,
1.28,,-0.05,,,
1.3,,-0.03,,,
1.31,,-0.02,,,
1.29,,-0.04,,,
1.3,,-0.03,,,
1.29,,-0.04,,,
1.29,,-0.04,,,
1.3,,-0.03,,,
1.32,,-0.01,,,
1.31,,-0.02,,,
1.28,,-0.05,,,
1.29,,-0.04,,,
1.28,,-0.05,,,
1.3,,-0.03,,,
1.3,,-0.03,,,
1.3,,-0.03,,,
1.3,,-0.03,,,
1.29,,-0.04,,,
1.32,,-0.01,,,
1.3,,-0.03,,,
1.3,,-0.03,,,
1.32,,-0.01,,,
1.3,,-0.03,,,
1.29,,-0.04,,,
1.28,,-0.05,,,
1.31,,-0.02,,,
1.3,,-0.03,,,
1.29,,-0.04,,,
2.26,,,,,
1.81,,0.01,,,
1.71,,-0.03,,,
1.72,,0.02,,,
1.74,,0,,,
1.7,,-0.01,,,
1.66,,-0.02,,,
1.72,,-0.01,,,
1.7,,0.03,,,
1.65,,-0.01,,,
1.71,,-0.04,,,
1.69,,0,,,
1.62,,-0.02,,,
1.68,,-0.03,,,
1.7,,0.01,,,
1.72,,-0.03,,,
1.7,,-0.02,,,
1.72,,-0.01,,,
1.7,,0,,,
1.68,,0,,,
1.63,,-0.01,,,
1.63,,-0.01,,,
1.72,,-0.01,,,
1.7,,0,,,
1.66,,0,,,
1.69,,-0.02,,,
1.65,,0,,,
1.68,,-0.03,,,
1.7,,0,,,
1.7,,-0.01,,,
1.68,,-0.02,,,
1.68,,0,,,
1.66,,-0.01,,,
1.69,,0.01,,,
1.7,,0.02,,,
1.67,,-0.01,,,
1.67,,-0.01,,,
1.67,,-0.01,,,
1.67,,0,,,
1.68,,-0.02,,,
1.68,,-0.03,,,
1.71,,-0.01,,,
1.67,,-0.01,,,
1.67,,0,,,
1.69,,-0.02,,,
1.68,,0,,,
1.69,,0.02,,,
1.71,,0,,,
1.7,,-0.01,,,
1.67,,0.01,,,
1.7,,-0.02,,,
1.64,,-0.01,,,
1.67,,-0.02,,,
1.7,,0,,,
1.65,,0,,,
1.69,,-0.03,,,
1.62,,-0.03,,,
1.71,,-0.02,,,
1.69,,0,,,
1.68,,0,,,
1.74,,-0.04,,,
1.7,,-0.01,,,
1.65,,0,,,
1.7,,0,,,
1.7,,0,,,
1.71,,0,,,
1.7,,0,,,
1.67,,0.03,,,
1.73,,-0.02,,,
1.69,,0,,,
1.71,,-0.03,,,
1.71,,0.01,,,
1.7,,0,,,
1.69,,-0.02,,,
1.74,,-0.01,,,
1.71,,0,,,
1.69,,0,,,
1.69,,0.01,,,
1.69,,-0.02,,,
1.68,,0.01,,,
1.68,,-0.03,,,
1.71,,0,,,
1.7,,-0.02,,,
1.68,,-0.01,,,
1.67,,-0.02,,,
1.68,,-0.02,,,
1.73,,0,,,
1.68,,0,,,
1.68,,0.03,,,
1.68,,0.02,,,
1.7,,-0.02,,,
1.68,,-0.01,,,
1.6,,-0.01,,,
1.69,,-0.01,,,
1.69,,-0.01,,,
1.68,,-0.01,,,
1.68,,0,,,
1.68,,-0.02,,,
1.68,,0.02,,,
1.67,,0,,,
1.69,,-0.02,,,
1.69,,-0.02,,,
1.69,,-0.02,,,
1.69,,0.01,,,
1.69,,0.01,,1.688285714,
1.7,,0,,,
1.69,,0,,,
1.68,,-0.01,,,
1.69,,0,,,
1.69,,0,,,
1.7,,0.01,,,
1.69,,0,,,
1.7,,0.01,,,
1.69,,0,,,
1.68,,-0.01,,,
1.69,,0,,,
1.69,,0,,,
1.69,,0,,,
1.69,,0,,,
1.68,,-0.01,,,
1.68,,-0.01,,,
1.68,,-0.01,,,
1.7,,0.01,,,
1.7,,0.01,,,
1.71,,0.02,,,
1.71,,0.02,,,
1.7,,0.01,,,
1.71,,0.02,,,
1.71,,0.02,,,
1.71,,0.02,,,
1.71,,0.02,,,
1.71,,0.02,,,
1.71,,0.02,,,
1.71,,0.02,,,
1.71,,0.02,,,
1.71,,0.02,,,
1.71,,0.02,,,
1.72,,0.03,,,
1.71,,0.02,,,
1.72,,0.03,,,
1.71,,0.02,,,
1.7,,0.01,,,
1.71,,0.02,,,
1.7,,0.01,,,
1.71,,0.02,,,
1.72,,0.03,,,
1.72,,0.03,,,
1.71,,0.02,,,
1.72,,0.03,,,
1.71,,0.02,,,
1.71,,0.02,,,
1.72,,0.03,,,
1.71,,0.02,,,
1.72,,0.03,,,
1.71,,0.02,,,
1.72,,0.03,,,
1.71,,0.02,,,
1.73,,0.04,,,
1.72,,0.03,,,
1.72,,0.03,,,
1.72,,0.03,,,
1.72,,0.03,,,
1.71,,0.02,,,
1.73,,0.04,,,
1.72,,0.03,,,
1.72,,0.03,,,
1.71,,0.02,,,
1.71,,0.02,,,
1.71,,0.02,,,
1.72,,0.03,,,
1.71,,0.02,,,
1.72,,0.03,,,
1.71,,0.02,,,
1.72,,0.03,,,
1.72,,0.03,,,
1.72,,0.03,,,
1.72,,0.03,,,
1.72,,0.03,,,
1.72,,0.03,,,
1.71,,0.02,,,
1.72,,0.03,,,
1.72,,0.03,,,
1.72,,0.03,,,
1.73,,0.04,,,
1.72,,0.03,,,
1.71,,0.02,,,
2.11,,,,,
2.09,,-0.01,,,
2.1,,-0.01,,,
2.07,,0,,,
2.1,,0,,,
2.09,,0.01,,,
2.1,,-0.01,,,
2.08,,0,,,
2.1,,0,,,
2.11,,0.01,,,
2.1,,0.01,,,
2.12,,0.01,,,
2.06,,-0.01,,,
2.1,,0,,,
2.07,,0,,,
2.11,,0,,,
2.1,,-0.02,,,
2.11,,-0.01,,,
2.08,,-0.01,,,
2.09,,0,,,
2.12,,0,,,
2.08,,0,,,
2.1,,-0.01,,,
2.1,,0,,,
2.1,,0,,,
2.1,,0.01,,,
2.09,,-0.01,,,
2.08,,-0.02,,,
2.11,,0,,,
2.15,,-0.01,,,
2.08,,0,,,
2.1,,0,,,
2.07,,0,,,
2.14,,-0.01,,,
2.1,,0,,,
2.11,,0,,,
2.08,,-0.01,,,
2.09,,-0.01,,,
2.07,,0,,,
2.08,,-0.01,,,
2.09,,-0.01,,,
2.13,,0,,,
2.1,,-0.01,,,
2.07,,0,,,
2.09,,0,,,
2.09,,-0.01,,,
2.07,,0,,,
2.1,,-0.01,,,
2.11,,0,,,
2.11,,0,,,
2.11,,-0.01,,,
2.11,,-0.02,,,
2.11,,-0.01,,,
2.09,,0,,,
2.1,,0.01,,,
2.09,,-0.01,,,
2.09,,0,,,
2.09,,-0.01,,,
2.08,,-0.01,,,
2.07,,0,,,
2.1,,-0.01,,,
2.09,,-0.01,,,
2.1,,-0.01,,,
2.06,,-0.01,,,
2.09,,-0.01,,,
2.11,,0,,,
2.16,,-0.01,,,
2.11,,-0.01,,,
2.11,,-0.01,,,
2.11,,0,,,
2.11,,0,,,
2.1,,0,,,
2.1,,0,,,
2.09,,-0.02,,,
2.08,,0,,,
2.08,,-0.01,,,
2.1,,-0.01,,,
2.1,,0,,,
2.1,,0,,,
2.08,,-0.01,,,
2.13,,-0.01,,,
2.09,,0,,,
2.09,,0,,,
2.11,,0,,,
2.12,,-0.01,,,
2.11,,-0.01,,,
2.08,,-0.01,,,
2.09,,-0.01,,,
2.1,,0,,,
2.11,,-0.01,,,
2.11,,0,,,
2.1,,-0.01,,,
2.23,,-0.01,,,
2.18,,-0.01,,,
2.11,,-0.01,,,
2.11,,0.01,,,
2.13,,-0.01,,,
2.09,,-0.01,,,
2.09,,-0.01,,,
2.15,,-0.01,,,
2.15,,-0.01,,,
2.12,,-0.01,,,
2.12,,-0.01,,,
2.13,,-0.01,,,
2.09,,-0.01,,,
2.13,,-0.01,,,
2.12,,-0.01,,,
2.09,,0.01,,,
2.08,,0,,,
2.1,,-0.01,,,
2.09,,-0.01,,,
2.11,,-0.01,,,
2.11,,-0.01,,,
2.15,,0,,,
2.12,,-0.01,,,
2.09,,-0.01,,,
2.11,,-0.01,,,
2.08,,-0.01,,,
2.08,,0,,,
2.09,,0,,,
2.11,,-0.01,,,
2.11,,-0.01,,,
2.09,,0,,,
2.13,,-0.01,,,
2.11,,0,,,
2.07,,0,,,
2.1,,-0.02,,,
2.09,,-0.01,,,
2.11,,-0.01,,,
2.1,,-0.01,,,
2.09,,0,,,
2.05,,-0.01,,,
2.09,,-0.01,,,
2.1,,0,,,
2.06,,0,,,
2.12,,-0.01,,,
2.07,,-0.01,,,
2.12,,0,,,
2.1,,-0.02,,,
2.1,,-0.01,,,
2.11,,0,,,
2.09,,0,,,
2.13,,-0.01,,,
2.09,,-0.01,,,
2.09,,-0.01,,,
2.11,,0,,,
2.1,,-0.01,,,
2.07,,0,,,
2.08,,0,,,
2.08,,-0.02,,,
2.12,,0,,,
2.1,,0,,,
2.06,,-0.01,,,
2.09,,-0.01,,,
2.1,,-0.01,,,
2.1,,-0.01,,,
2.1,,-0.02,,,
2.11,,0,,,
2.1,,-0.01,,,
2.12,,0,,,
2.06,,-0.01,,,
2.1,,0,,,
2.05,,-0.01,,,
2.1,,-0.02,,,
2.1,,-0.01,,,
2.09,,-0.01,,,
2.1,,-0.01,,,
2.09,,0,,,
2.09,,-0.02,,,
2.05,,-0.02,,,
2.07,,-0.01,,,
2.14,,0,,,
2.09,,0,,,
2.14,,-0.01,,,
2.1,,0,,,
2.1,,-0.01,,,
2.08,,-0.01,,,
2.12,,-0.01,,,
2.07,,-0.01,,,
2.07,,0,,,
2.13,,0,,,
2.09,,-0.01,,,
2.1,,-0.01,,,
2.11,,-0.02,,,
2.1,,-0.01,,,
2.1,,-0.01,,,
